CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
11090,338,AW00011090,,Trevor,,Bryant,0,1957-12-17 00:00:00,S,,M,trevor18@adventure-works.com,90000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,5781 Sharon Dr.,,853-555-0174,2002-02-07 00:00:00,2-5 Miles
11091,50,AW00011091,,Dalton,,Perez,0,1957-04-04 00:00:00,M,,M,dalton37@adventure-works.com,90000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,6083 San Jose,,559-555-0115,2003-08-02 00:00:00,5-10 Miles
11092,22,AW00011092,,Cheryl,A,Diaz,0,1967-05-06 00:00:00,M,,F,cheryl4@adventure-works.com,90000,2,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,0,7297 Kaywood Drive,,1 (11) 500 555-0192,2001-10-09 00:00:00,1-2 Miles
11093,19,AW00011093,,Aimee,A,He,0,1967-09-10 00:00:00,M,,F,aimee13@adventure-works.com,100000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,0,1833 Olympic Drive,,1 (11) 500 555-0161,2001-10-08 00:00:00,0-1 Miles
11094,33,AW00011094,,Cedric,W,Ma,0,1962-04-01 00:00:00,S,,M,cedric15@adventure-works.com,70000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,3407 Oak Brook Place,,1 (11) 500 555-0115,2003-10-09 00:00:00,0-1 Miles
11095,13,AW00011095,,Chad,,Kumar,0,1962-09-01 00:00:00,S,,M,chad9@adventure-works.com,70000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,1681 Lighthouse Way,,1 (11) 500 555-0151,2001-10-02 00:00:00,5-10 Miles
11096,12,AW00011096,,Andrés,,Anand,0,1962-08-10 00:00:00,M,,M,andrés18@adventure-works.com,60000,1,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,5423 Los Gatos Ct.,,1 (11) 500 555-0184,2001-10-12 00:00:00,5-10 Miles
11097,40,AW00011097,,Edwin,R,Nara,0,1961-10-27 00:00:00,M,,M,edwin39@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,719 William Way,,1 (11) 500 555-0112,2001-10-05 00:00:00,5-10 Miles
11098,14,AW00011098,,Mallory,S,Rubio,0,1961-05-01 00:00:00,S,,F,mallory7@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,6452 Harris Circle,,1 (11) 500 555-0157,2003-08-15 00:00:00,0-1 Miles
11099,13,AW00011099,,Adam,,Ross,0,1961-03-08 00:00:00,M,,M,adam2@adventure-works.com,60000,1,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,4378 Westminster Place,,1 (11) 500 555-0186,2001-10-08 00:00:00,0-1 Miles
11100,28,AW00011100,,Latasha,L,Navarro,0,1960-09-15 00:00:00,S,,F,latasha10@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,6954 Ranch Road,,1 (11) 500 555-0123,2001-10-17 00:00:00,5-10 Miles
11101,33,AW00011101,,Abby,L,Sai,0,1965-05-08 00:00:00,S,,F,abby4@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,7074 N. Spoonwood Court,,1 (11) 500 555-0174,2001-10-30 00:00:00,0-1 Miles
11102,18,AW00011102,,Julia,L,Nelson,0,1965-04-21 00:00:00,S,,F,julia7@adventure-works.com,80000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,4,2196 Coat Ct.,,1 (11) 500 555-0124,2004-01-17 00:00:00,1-2 Miles
11103,3,AW00011103,,Cassie,,Chande,0,1964-10-17 00:00:00,S,,F,cassie13@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,9448 San Marino Ct.,,1 (11) 500 555-0166,2001-10-16 00:00:00,5-10 Miles
11104,23,AW00011104,,Edgar,A,Sara,0,1964-03-11 00:00:00,M,,M,edgar11@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,6127 Lilly Lane,,1 (11) 500 555-0125,2001-11-04 00:00:00,0-1 Miles
11105,8,AW00011105,,Candace,,Fernandez,0,1964-12-28 00:00:00,S,,F,candace15@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,5029 Blue Ridge,,1 (11) 500 555-0162,2001-11-14 00:00:00,5-10 Miles
11106,40,AW00011106,,Jessie,,Liu,0,1964-09-11 00:00:00,S,,M,jessie9@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,3063 Blue Jay Drive,,1 (11) 500 555-0163,2001-11-18 00:00:00,5-10 Miles
11107,17,AW00011107,,Bianca,,Lin,0,1959-09-09 00:00:00,M,,F,bianca7@adventure-works.com,90000,1,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,7530 Eola,,1 (11) 500 555-0121,2001-11-01 00:00:00,5-10 Miles
11108,13,AW00011108,,Kari,C,Alvarez,0,1963-07-14 00:00:00,S,,F,kari25@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,2,9178 Thornhill Place,,1 (11) 500 555-0169,2001-11-03 00:00:00,0-1 Miles
11109,38,AW00011109,,Ruben,D,Kapoor,0,1963-11-05 00:00:00,S,,M,ruben1@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,2,1984 Glendale Circle,,1 (11) 500 555-0132,2001-11-10 00:00:00,0-1 Miles
11110,3,AW00011110,,Curtis,,Yang,0,1962-06-06 00:00:00,M,,M,curtis5@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,4052 Mt. Wilson Way,,1 (11) 500 555-0127,2001-11-01 00:00:00,5-10 Miles
11111,34,AW00011111,,Meredith,T,Gutierrez,0,1962-02-23 00:00:00,M,,F,meredith34@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,7610 Northridge Ct.,,1 (11) 500 555-0179,2001-11-20 00:00:00,0-1 Miles
11112,25,AW00011112,,Crystal,C,Wang,0,1962-09-09 00:00:00,M,,F,crystal3@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,2773 Kirkwood Dr,,1 (11) 500 555-0134,2001-11-25 00:00:00,0-1 Miles
11113,30,AW00011113,,Micheal,A,Blanco,0,1962-02-21 00:00:00,M,,M,micheal11@adventure-works.com,70000,5,4,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,2,596 Marfargoa Drive,,1 (11) 500 555-0131,2003-08-05 00:00:00,5-10 Miles
11114,14,AW00011114,,Leslie,C,Moreno,0,1962-05-28 00:00:00,S,,F,leslie7@adventure-works.com,70000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,2,7941 Cristobal,,1 (11) 500 555-0115,2003-09-19 00:00:00,5-10 Miles
11115,17,AW00011115,,Alvin,D,Cai,0,1962-02-12 00:00:00,M,,M,alvin20@adventure-works.com,70000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,2,7759 Azalea Avenue,,1 (11) 500 555-0191,2003-08-14 00:00:00,0-1 Miles
11116,18,AW00011116,,Clinton,E,Carlson,0,1962-10-07 00:00:00,M,,M,clinton14@adventure-works.com,70000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,2,7943 Cunha Ct.,,1 (11) 500 555-0184,2003-09-16 00:00:00,5-10 Miles
11117,8,AW00011117,,April,,Deng,0,1961-02-21 00:00:00,M,,F,april1@adventure-works.com,70000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,3,485 Ash Lane,,1 (11) 500 555-0182,2001-11-06 00:00:00,10+ Miles
11118,6,AW00011118,,Alvin,M,Zeng,0,1957-07-03 00:00:00,S,,M,alvin21@adventure-works.com,80000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,3853 Wildcat Circle,Unit 13c12,1 (11) 500 555-0174,2004-01-11 00:00:00,0-1 Miles
11119,13,AW00011119,,Evan,V,James,0,1935-04-10 00:00:00,S,,M,evan8@adventure-works.com,30000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,2,4157 Sierra Ridge,,1 (11) 500 555-0187,2003-08-07 00:00:00,0-1 Miles
11120,18,AW00011120,,Beth,H,Jiménez,0,1936-08-09 00:00:00,S,,F,beth8@adventure-works.com,40000,2,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,1,7401 Las Palmas,,1 (11) 500 555-0164,2001-11-14 00:00:00,5-10 Miles
11121,10,AW00011121,,Orlando,,Suarez,0,1960-11-18 00:00:00,M,,M,orlando19@adventure-works.com,70000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,3,7743 Hames Dr,,1 (11) 500 555-0198,2003-12-26 00:00:00,10+ Miles
11122,12,AW00011122,,Byron,,Vazquez,0,1960-04-02 00:00:00,M,,M,byron9@adventure-works.com,70000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,3,3187 Hackamore Lane,,1 (11) 500 555-0136,2003-08-25 00:00:00,5-10 Miles
11123,39,AW00011123,,Philip,A,Alvarez,0,1960-06-20 00:00:00,M,,M,philip4@adventure-works.com,70000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,3,2775 Mt. Olivet Pl.,,1 (11) 500 555-0191,2003-10-19 00:00:00,10+ Miles
11124,40,AW00011124,,Ross,F,Jordan,0,1957-07-27 00:00:00,S,,M,ross1@adventure-works.com,80000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,6973 Dublin Court,,1 (11) 500 555-0126,2001-11-05 00:00:00,5-10 Miles
11125,37,AW00011125,,Dana,J,Navarro,0,1956-04-08 00:00:00,S,,F,dana2@adventure-works.com,70000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,8481 Zartop Street,,1 (11) 500 555-0172,2003-08-04 00:00:00,5-10 Miles
11126,11,AW00011126,,Shaun,,Carson,0,1949-04-07 00:00:00,M,,M,shaun16@adventure-works.com,10000,2,1,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,57 Wolf Way,,1 (11) 500 555-0155,2001-11-28 00:00:00,0-1 Miles
11127,361,AW00011127,,Jan,,Edwards,0,1975-10-21 00:00:00,M,,F,jan11@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,1,9409 The Alameda,,111-555-0118,2003-10-12 00:00:00,5-10 Miles
11128,635,AW00011128,,Samantha,,Long,0,1975-12-05 00:00:00,M,,F,samantha35@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,1,1606 Alderwood Lane,,175-555-0139,2003-12-21 00:00:00,5-10 Miles
11129,638,AW00011129,,Julia,M,Wright,0,1975-08-05 00:00:00,S,,F,julia17@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,1,7397 Central Blvd.,,456-555-0174,2002-02-06 00:00:00,5-10 Miles
11130,543,AW00011130,,Caroline,L,Russell,0,1980-01-06 00:00:00,M,,F,caroline21@adventure-works.com,30000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,3884 Bates Court,,424-555-0137,2004-06-11 00:00:00,5-10 Miles
11131,50,AW00011131,,Amanda,,Rivera,0,1980-03-12 00:00:00,M,,F,amanda7@adventure-works.com,30000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,9573 Royal Oak Rd.,,918-555-0126,2004-04-20 00:00:00,0-1 Miles
11132,51,AW00011132,,Melissa,E,Richardson,0,1980-10-26 00:00:00,S,,F,melissa31@adventure-works.com,30000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,6832 Fruitwood Dr,,928-555-0118,2003-10-11 00:00:00,5-10 Miles
11133,542,AW00011133,,Angela,,Griffin,0,1980-09-08 00:00:00,S,,F,angela23@adventure-works.com,30000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,0,2,3828 Baltic Sea Ct,,598-555-0174,2004-07-02 00:00:00,0-1 Miles
11134,30,AW00011134,,Larry,D,Townsend,0,1946-02-26 00:00:00,S,,M,larry14@adventure-works.com,10000,5,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,7034 Carson,,1 (11) 500 555-0130,2001-11-03 00:00:00,5-10 Miles
11135,302,AW00011135,,Marcus,L,Harris,0,1979-11-03 00:00:00,S,,M,marcus14@adventure-works.com,30000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,0,2,9068 Quiet Place Drive,,442-555-0119,2003-10-20 00:00:00,5-10 Miles
11136,53,AW00011136,,Brianna,D,Morgan,0,1978-10-26 00:00:00,S,,F,brianna30@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,9005 Eagle Ct.,,954-555-0117,2003-07-07 00:00:00,0-1 Miles
11137,641,AW00011137,,Jasmine,A,Taylor,0,1978-07-20 00:00:00,M,,F,jasmine7@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,2457 Matterhorn Court,,557-555-0146,2004-02-01 00:00:00,5-10 Miles
11138,325,AW00011138,,Lauren,,Davis,0,1978-09-15 00:00:00,M,,F,lauren23@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,8105 Pembrook Court,,832-555-0121,2004-03-22 00:00:00,0-1 Miles
11139,28,AW00011139,,Tanya,,Moreno,0,1938-11-09 00:00:00,S,,F,tanya2@adventure-works.com,30000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,2,6155 Wilbur Drive,,1 (11) 500 555-0185,2004-03-17 00:00:00,5-10 Miles
11140,301,AW00011140,,Javier,L,Alvarez,0,1977-02-11 00:00:00,S,,M,javier1@adventure-works.com,30000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,0,2,8935 Etcheverry Dr.,,763-555-0134,2003-09-20 00:00:00,5-10 Miles
11141,314,AW00011141,,Nicole,,Ramirez,0,1977-06-21 00:00:00,M,,F,nicole42@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,1101 C Street,,152-555-0162,2003-11-17 00:00:00,0-1 Miles
11142,51,AW00011142,,Eduardo,,Patterson,0,1977-08-14 00:00:00,S,,M,eduardo55@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,6255 Macalvey Dr.,,190-555-0184,2003-08-17 00:00:00,0-1 Miles
11143,334,AW00011143,,Jonathan,M,Henderson,0,1977-02-04 00:00:00,M,,M,jonathan4@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,165 East Lane Road,,149-555-0113,2003-12-17 00:00:00,5-10 Miles
11144,607,AW00011144,,Edward,,Hernandez,0,1979-09-09 00:00:00,S,,M,edward48@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,7607 Pine Hollow Road,,178-555-0196,2003-07-29 00:00:00,0-1 Miles
11145,536,AW00011145,,Jasmine,L,Coleman,0,1979-12-08 00:00:00,S,,F,jasmine46@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,1961 Oak Grove Road,,857-555-0115,2003-07-29 00:00:00,0-1 Miles
11146,8,AW00011146,,Karla,L,Goel,0,1939-08-26 00:00:00,S,,F,karla20@adventure-works.com,40000,2,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,3272 Corrie Lane,,1 (11) 500 555-0137,2003-08-09 00:00:00,5-10 Miles
11147,40,AW00011147,,Ernest,L,Wu,0,1939-02-05 00:00:00,M,,M,ernest6@adventure-works.com,60000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,1832 RiverRock Dr,,1 (11) 500 555-0139,2001-11-13 00:00:00,0-1 Miles
11148,22,AW00011148,,Ross,,Vazquez,0,1941-08-16 00:00:00,M,,M,ross32@adventure-works.com,40000,2,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,1201 Paso Del Rio Way,,1 (11) 500 555-0163,2003-09-08 00:00:00,5-10 Miles
11149,25,AW00011149,,Theodore,,Gill,0,1941-04-20 00:00:00,M,,M,theodore14@adventure-works.com,40000,2,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,9120 Pinewood Court,,1 (11) 500 555-0194,2003-12-06 00:00:00,0-1 Miles
11150,39,AW00011150,,Russell,M,Shen,0,1941-03-15 00:00:00,S,,M,russell6@adventure-works.com,40000,2,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,4755 Easley Drive,,1 (11) 500 555-0191,2003-09-28 00:00:00,5-10 Miles
11151,18,AW00011151,,Melinda,G,Gill,0,1942-02-25 00:00:00,S,,F,melinda9@adventure-works.com,60000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,1,805 Rainier Dr.,,1 (11) 500 555-0117,2001-11-15 00:00:00,0-1 Miles
11152,633,AW00011152,,James,J,Williams,0,1976-01-10 00:00:00,S,,M,james77@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,6827 Seagull Court,,355-555-0153,2003-07-13 00:00:00,5-10 Miles
11153,635,AW00011153,,Angela,R,James,0,1976-06-23 00:00:00,M,,F,angela34@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,8877 Weatherly Drive,,847-555-0111,2003-09-30 00:00:00,5-10 Miles
11154,553,AW00011154,,Megan,G,Walker,0,1976-08-21 00:00:00,S,,F,megan25@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,6898 Holiday Hills,,918-555-0186,2003-07-14 00:00:00,5-10 Miles
11155,301,AW00011155,,Hunter,J,Robinson,0,1976-01-26 00:00:00,S,,M,hunter50@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,8356 Mori Court,,891-555-0125,2003-07-10 00:00:00,1-2 Miles
11156,334,AW00011156,,Maria,,Roberts,0,1976-02-07 00:00:00,S,,F,maria47@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,9452 Mariposa Ct.,,158-555-0199,2003-07-12 00:00:00,1-2 Miles
11157,642,AW00011157,,Hannah,E,Long,0,1975-06-11 00:00:00,M,,F,hannah32@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,1832 Preston Ct.,,974-555-0177,2004-01-25 00:00:00,5-10 Miles
11158,361,AW00011158,,Jason,K,Wright,0,1975-10-08 00:00:00,S,,M,jason46@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,6771 Bundros Court,,694-555-0176,2003-07-23 00:00:00,5-10 Miles
11159,385,AW00011159,,Brianna,A,Hughes,0,1975-09-17 00:00:00,S,,F,brianna57@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,6793 Bonifacio St.,,319-555-0183,2004-03-11 00:00:00,1-2 Miles
11160,311,AW00011160,,Maurice,M,Tang,0,1974-01-08 00:00:00,S,,M,maurice4@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,2886 Chaparral Court,Space # 45,947-555-0172,2003-08-25 00:00:00,5-10 Miles
11161,311,AW00011161,,Emily,,Wood,0,1974-04-22 00:00:00,S,,F,emily27@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,1562 Black Walnut,,184-555-0114,2003-12-03 00:00:00,1-2 Miles
11162,331,AW00011162,,Chase,,Cox,0,1974-03-05 00:00:00,S,,M,chase10@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,P.O. Box 8070,,764-555-0116,2003-08-22 00:00:00,5-10 Miles
11163,372,AW00011163,,Gabriel,,Wang,0,1974-12-20 00:00:00,M,,M,gabriel21@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,8002 Crane Court,,617-555-0150,2003-11-02 00:00:00,5-10 Miles
11164,374,AW00011164,,Devin,,Brooks,0,1974-05-05 00:00:00,S,,M,devin63@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,4231 Highland Dr.,,502-555-0138,2003-10-29 00:00:00,1-2 Miles
11165,348,AW00011165,,Jocelyn,,Alexander,0,1973-07-18 00:00:00,M,,F,jocelyn18@adventure-works.com,60000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,3376 Bank Way,,354-555-0134,2003-11-26 00:00:00,1-2 Miles
11166,631,AW00011166,,Ashley,,Martinez,0,1972-04-24 00:00:00,S,,F,ashley18@adventure-works.com,70000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,2,6993 Whyte Park Ave.,,131-555-0194,2004-04-16 00:00:00,0-1 Miles
11167,618,AW00011167,,Jasmine,J,Barnes,0,1972-08-01 00:00:00,S,,F,jasmine43@adventure-works.com,80000,0,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,1,9183 Via Del Sol,,178-555-0156,2003-07-11 00:00:00,0-1 Miles
11168,348,AW00011168,,David,,Rodriguez,0,1968-05-15 00:00:00,S,,M,david83@adventure-works.com,80000,0,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,1,38 Shangri-la Rd.,,730-555-0128,2003-07-19 00:00:00,0-1 Miles
11169,312,AW00011169,,Bryce,,Richardson,0,1968-06-22 00:00:00,M,,M,bryce8@adventure-works.com,90000,4,4,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,1,1841 Blackwood Drive,,178-555-0176,2003-11-27 00:00:00,0-1 Miles
